order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
1293,11/25/2024,61.0,Electronics,4625.29,No,COD,6.0,4.7,Returned
1294,10/4/2024,60.0,Electronics,7681.6,Yes,COD,10.0,4.2,Cancelled
1295,10/12/2024,42.0,Electronics,9209.81,No,UPI,2.0,4.0,Delivered
1296,5/22/2024,36.0,Beauty,23488.59,No,Wallet,9.0,3.1,Delivered
1297,5/12/2024,32.0,Beauty,7682.96,No,COD,2.0,3.6,Returned
1298,11/28/2024,34.0,Beauty,13941.5,Yes,COD,6.0,1.1,Cancelled
1299,1/24/2024,54.0,Home & Kitchen,22814.43,Yes,Card,6.0,2.3,Delivered
1300,2/4/2024,65.0,Beauty,4835.79,Yes,COD,6.0,1.9,Returned
1301,12/22/2024,61.0,Sports,19792.17,No,COD,1.0,3.2,Returned
1302,5/4/2024,27.0,Fashion,11558.1,Yes,UPI,2.0,4.0,Returned
1303,7/3/2024,53.0,Sports,2527.84,Yes,UPI,3.0,3.2,Returned
1304,8/15/2024,41.0,Fashion,3863.79,No,Card,10.0,2.3,Delivered
1305,12/26/2024,59.0,Books,19837.0,No,Wallet,8.0,1.6,Cancelled
1306,10/19/2024,27.0,Electronics,13700.71,No,Card,10.0,4.1,Delivered
1307,1/4/2024,56.0,Books,1247.26,No,Card,9.0,3.4,Cancelled
1308,3/27/2024,65.0,Beauty,17037.61,No,Wallet,6.0,3.0,Returned
1309,4/14/2024,21.0,Books,17832.99,Yes,COD,3.0,4.7,Returned
1310,12/19/2024,37.0,Home & Kitchen,5622.7,Yes,Card,10.0,3.7,Delivered
1311,8/6/2024,28.0,Beauty,8368.29,Yes,Wallet,2.0,4.3,Returned
1312,1/8/2024,30.0,Home & Kitchen,15216.31,No,COD,8.0,1.4,Delivered
1313,6/10/2024,53.0,Home & Kitchen,11717.5,No,Wallet,7.0,2.2,Delivered
1314,5/7/2024,57.0,Electronics,7340.0,Yes,COD,6.0,3.0,Returned
1315,9/18/2024,62.0,Fashion,3705.1,Yes,UPI,3.0,2.2,Returned
1316,11/28/2024,41.0,Beauty,16739.39,Yes,Card,4.0,2.9,Cancelled
1317,3/28/2024,38.0,Sports,17311.63,Yes,UPI,5.0,4.7,Cancelled
1318,5/7/2024,62.0,Fashion,7604.85,Yes,Wallet,2.0,4.3,Cancelled
1319,1/21/2024,34.0,Sports,10575.46,No,Wallet,1.0,3.5,Returned
1320,10/17/2024,18.0,Fashion,18154.41,No,Wallet,9.0,3.4,Cancelled
1321,6/29/2024,63.0,Beauty,19109.16,No,UPI,1.0,4.8,Cancelled
1322,6/7/2024,19.0,Sports,23000.54,Yes,UPI,1.0,1.3,Returned
1323,7/11/2024,60.0,Sports,3774.83,Yes,UPI,10.0,3.4,Delivered
1324,4/12/2024,61.0,Sports,11505.26,No,Card,8.0,3.6,Delivered
1325,3/15/2024,36.0,Electronics,3603.05,Yes,Wallet,5.0,4.5,Delivered
1326,9/2/2024,63.0,Fashion,23588.72,Yes,COD,3.0,2.3,Cancelled
1327,7/8/2024,34.0,Books,14747.03,Yes,Wallet,5.0,1.2,Returned
1328,11/6/2024,24.0,Books,2160.64,Yes,Card,6.0,2.3,Delivered
1329,6/9/2024,18.0,Home & Kitchen,2440.2,Yes,Card,6.0,1.7,Returned
1330,9/10/2024,21.0,Electronics,15194.12,No,UPI,1.0,4.9,Delivered
1331,12/9/2024,19.0,Fashion,9162.03,No,Card,2.0,4.2,Cancelled
1332,3/30/2024,39.0,Fashion,13314.35,No,Wallet,4.0,1.3,Delivered
1333,5/30/2024,30.0,Sports,10813.0,No,UPI,7.0,2.1,Returned
1334,6/13/2024,51.0,Home & Kitchen,6441.11,No,Card,5.0,3.6,Cancelled
1335,2/10/2024,56.0,Beauty,7594.9,No,UPI,7.0,4.8,Cancelled
1336,11/24/2024,50.0,Electronics,9329.35,Yes,Wallet,1.0,2.5,Delivered
1337,2/29/2024,44.0,Sports,15863.37,No,COD,5.0,2.2,Returned
1338,7/19/2024,43.0,Home & Kitchen,6543.94,No,COD,4.0,2.4,Returned
1339,9/16/2024,28.0,Beauty,13734.54,No,Card,6.0,2.4,Delivered
1340,12/5/2024,22.0,Books,13939.75,No,COD,9.0,3.5,Delivered
1341,6/11/2024,47.0,Sports,5128.97,Yes,UPI,4.0,3.1,Returned
1342,8/28/2024,27.0,Home & Kitchen,8859.52,No,COD,6.0,4.2,Cancelled
1343,12/5/2024,23.0,Beauty,22561.6,Yes,COD,5.0,3.1,Returned
1344,9/10/2024,54.0,Books,19656.42,No,COD,7.0,2.8,Delivered
1345,8/9/2024,64.0,Sports,3166.71,Yes,COD,10.0,3.0,Cancelled
1346,5/27/2024,52.0,Sports,16695.05,Yes,Wallet,7.0,2.3,Delivered
1347,1/19/2024,27.0,Fashion,1575.41,Yes,Wallet,9.0,3.1,Returned
1348,12/24/2024,29.0,Beauty,14496.54,Yes,Card,9.0,2.5,Returned
1349,7/31/2024,51.0,Home & Kitchen,14590.86,Yes,Card,6.0,3.2,Returned
1350,6/20/2024,46.0,Electronics,1291.58,No,COD,3.0,3.2,Delivered
1351,12/2/2024,38.0,Books,24720.66,Yes,Card,3.0,3.9,Delivered
1352,11/15/2024,58.0,Fashion,7419.37,Yes,Card,1.0,4.5,Delivered
1353,5/1/2024,42.0,Electronics,8927.41,No,COD,7.0,2.0,Returned
1354,10/7/2024,49.0,Beauty,10870.89,Yes,COD,6.0,3.2,Delivered
1355,11/20/2024,42.0,Home & Kitchen,20204.69,No,COD,1.0,4.8,Cancelled
1356,10/17/2024,34.0,Electronics,13308.88,No,Wallet,2.0,1.8,Cancelled
1357,8/22/2024,22.0,Electronics,13400.94,No,Wallet,9.0,2.5,Returned
1358,6/22/2024,61.0,Sports,8190.87,No,Card,7.0,2.1,Cancelled
1359,5/20/2024,39.0,Sports,22664.54,No,Wallet,5.0,3.5,Returned
1360,4/14/2024,25.0,Fashion,10225.59,No,COD,8.0,4.0,Delivered
1361,3/30/2024,49.0,Sports,14761.55,Yes,Card,6.0,3.7,Cancelled
1362,4/20/2024,62.0,Fashion,3080.05,No,Card,7.0,2.0,Cancelled
1363,3/30/2024,27.0,Sports,12570.57,No,Card,10.0,2.2,Cancelled
1364,11/20/2024,33.0,Electronics,1890.26,No,Card,10.0,4.7,Cancelled
1365,11/17/2024,33.0,Fashion,10770.55,Yes,COD,1.0,4.1,Returned
1366,8/3/2024,28.0,Beauty,6064.53,Yes,Wallet,9.0,1.5,Returned
1367,3/4/2024,18.0,Sports,23270.73,Yes,UPI,2.0,5.0,Returned
1368,7/5/2024,35.0,Home & Kitchen,20718.37,No,Card,7.0,2.9,Returned
1369,11/25/2024,19.0,Beauty,9281.71,No,COD,2.0,3.4,Returned
1370,9/26/2024,59.0,Sports,362.56,No,UPI,4.0,1.3,Delivered
1371,12/13/2024,19.0,Electronics,20105.76,Yes,COD,10.0,3.2,Cancelled
1372,5/30/2024,52.0,Electronics,12441.8,No,COD,5.0,3.3,Cancelled
1373,5/4/2024,29.0,Beauty,22675.3,Yes,Wallet,3.0,2.1,Returned
1374,8/11/2024,52.0,Books,1206.62,No,Card,6.0,2.1,Delivered
1375,8/25/2024,64.0,Books,12461.02,No,COD,1.0,2.3,Delivered
1376,11/1/2024,61.0,Home & Kitchen,4491.07,Yes,COD,1.0,4.4,Returned
1377,11/17/2024,58.0,Home & Kitchen,12911.19,Yes,Wallet,8.0,1.8,Returned
1378,3/5/2024,40.0,Beauty,19990.04,No,Wallet,10.0,4.8,Returned
1379,3/5/2024,40.0,Electronics,23976.58,Yes,UPI,5.0,4.3,Delivered
1380,2/27/2024,63.0,Fashion,12963.97,Yes,Card,6.0,2.6,Returned
1381,3/11/2024,38.0,Books,3266.84,No,Card,8.0,2.6,Delivered
1382,12/6/2024,56.0,Electronics,18850.36,No,Wallet,7.0,1.8,Delivered
1383,9/2/2024,58.0,Fashion,13987.18,No,COD,3.0,1.1,Returned
1384,5/23/2024,23.0,Electronics,12050.26,Yes,UPI,10.0,3.2,Cancelled
1385,7/26/2024,20.0,Beauty,5197.04,Yes,COD,1.0,1.9,Returned
1386,10/4/2024,41.0,Books,4005.4,No,UPI,9.0,2.9,Returned
1387,11/18/2024,37.0,Fashion,14630.92,Yes,Card,3.0,1.2,Delivered
1388,4/26/2024,27.0,Fashion,20580.24,Yes,Card,9.0,4.4,Delivered
1389,10/10/2024,35.0,Beauty,16693.02,Yes,Card,1.0,2.4,Delivered
1390,6/2/2024,32.0,Books,15828.96,Yes,UPI,10.0,2.8,Returned
1391,6/6/2024,28.0,Home & Kitchen,20198.07,No,Card,3.0,1.1,Returned
1392,8/2/2024,40.0,Beauty,965.59,No,COD,5.0,2.8,Delivered
1393,11/2/2024,20.0,Books,10790.33,No,COD,8.0,3.1,Returned
1394,6/26/2024,38.0,Fashion,2520.53,No,UPI,2.0,1.7,Cancelled
1395,5/1/2024,37.0,Sports,10107.62,Yes,Wallet,7.0,3.8,Delivered
1396,1/13/2024,53.0,Sports,20296.0,Yes,Wallet,4.0,1.0,Delivered
1397,2/4/2024,26.0,Beauty,319.72,Yes,UPI,2.0,2.9,Cancelled
1398,10/10/2024,48.0,Home & Kitchen,16052.23,Yes,UPI,1.0,3.0,Returned
1399,1/31/2024,60.0,Home & Kitchen,17777.02,Yes,COD,3.0,4.7,Cancelled
1400,5/21/2024,58.0,Sports,10256.65,No,Card,9.0,2.2,Cancelled
1401,10/12/2024,35.0,Books,16535.97,No,Card,7.0,1.2,Cancelled
1402,6/6/2024,35.0,Books,21511.77,Yes,Wallet,10.0,1.7,Delivered
1403,1/16/2024,42.0,Beauty,16939.35,No,Card,2.0,2.8,Cancelled
1404,12/3/2024,54.0,Books,19627.15,No,Wallet,10.0,4.3,Delivered
1405,9/24/2024,36.0,Beauty,21009.6,Yes,COD,3.0,2.5,Returned
1406,4/9/2024,64.0,Sports,17365.07,No,UPI,5.0,3.5,Returned
1407,7/8/2024,34.0,Home & Kitchen,8685.58,No,COD,9.0,1.9,Delivered
1408,8/7/2024,58.0,Fashion,19297.67,No,Card,2.0,2.9,Cancelled
1409,1/17/2024,38.0,Sports,22168.45,Yes,UPI,4.0,2.4,Delivered
1410,5/26/2024,49.0,Sports,12880.06,Yes,UPI,7.0,3.3,Returned
1411,5/15/2024,63.0,Beauty,18412.85,No,Card,7.0,4.8,Returned
1412,5/16/2024,40.0,Beauty,17065.24,No,Wallet,2.0,4.7,Delivered
1413,5/27/2024,61.0,Sports,1023.35,No,UPI,1.0,4.9,Delivered
1414,7/12/2024,57.0,Home & Kitchen,20138.77,Yes,UPI,4.0,3.4,Delivered
1415,10/8/2024,52.0,Beauty,8977.53,Yes,Wallet,1.0,2.6,Returned
1416,12/16/2024,27.0,Sports,11719.14,No,UPI,7.0,4.9,Cancelled
1417,9/29/2024,38.0,Home & Kitchen,705.16,No,Card,3.0,2.6,Cancelled
1418,12/26/2024,25.0,Fashion,22740.76,No,COD,3.0,3.4,Cancelled
1419,4/23/2024,46.0,Beauty,16229.78,Yes,Wallet,2.0,2.2,Returned
1420,7/28/2024,47.0,Books,21247.65,Yes,COD,3.0,5.0,Cancelled
1421,7/7/2024,29.0,Home & Kitchen,15467.17,No,COD,2.0,2.3,Delivered
1422,3/20/2024,46.0,Fashion,11673.02,Yes,UPI,7.0,2.0,Delivered
1423,10/6/2024,49.0,Fashion,12451.79,Yes,Wallet,6.0,1.3,Cancelled
1424,4/26/2024,50.0,Sports,12728.92,No,UPI,1.0,2.5,Delivered
1425,8/25/2024,18.0,Home & Kitchen,11567.87,Yes,COD,4.0,4.0,Cancelled
1426,10/18/2024,54.0,Electronics,19544.6,No,COD,6.0,4.7,Delivered
1427,3/24/2024,25.0,Sports,10330.76,Yes,Wallet,6.0,3.5,Returned
1428,9/5/2024,55.0,Sports,10331.52,Yes,Wallet,4.0,3.5,Returned
1429,7/8/2024,43.0,Beauty,9640.35,Yes,Wallet,4.0,1.6,Returned
1430,8/27/2024,33.0,Fashion,3097.86,Yes,Wallet,6.0,4.8,Cancelled
1431,10/10/2024,55.0,Fashion,19124.19,Yes,Card,4.0,4.7,Delivered
1432,5/11/2024,65.0,Electronics,9444.11,No,COD,1.0,3.0,Delivered
1433,5/19/2024,22.0,Sports,10951.87,Yes,Card,6.0,4.1,Cancelled
1434,11/27/2024,36.0,Fashion,17422.5,Yes,COD,4.0,1.2,Cancelled
1435,4/21/2024,50.0,Fashion,15134.22,No,COD,4.0,4.1,Returned
1436,11/19/2024,56.0,Beauty,6221.72,Yes,Card,8.0,1.4,Returned
1437,4/18/2024,31.0,Home & Kitchen,19956.23,No,COD,7.0,4.6,Returned
1438,3/23/2024,38.0,Beauty,15244.41,Yes,Card,2.0,1.4,Cancelled
1439,6/5/2024,39.0,Sports,22984.18,No,UPI,10.0,2.2,Returned
1440,12/22/2024,39.0,Books,3855.17,Yes,Wallet,7.0,4.5,Cancelled
1441,11/15/2024,30.0,Home & Kitchen,9737.13,Yes,COD,6.0,1.8,Cancelled
1442,5/29/2024,53.0,Home & Kitchen,15535.45,Yes,UPI,6.0,3.0,Returned
1443,5/22/2024,37.0,Fashion,10580.14,Yes,Wallet,6.0,2.7,Delivered
1444,4/8/2024,22.0,Fashion,14738.24,Yes,Wallet,5.0,3.8,Delivered
1445,6/21/2024,21.0,Sports,22312.58,No,Card,10.0,1.7,Delivered
1446,9/30/2024,35.0,Sports,23872.17,No,Wallet,3.0,4.7,Returned
1447,9/12/2024,59.0,Fashion,3347.99,No,Card,1.0,1.4,Cancelled
1448,7/10/2024,43.0,Books,6380.35,No,UPI,6.0,2.7,Cancelled
1449,8/26/2024,45.0,Books,24366.19,Yes,UPI,5.0,1.9,Delivered
1450,12/11/2024,52.0,Home & Kitchen,15690.81,Yes,UPI,8.0,2.4,Returned
1451,11/22/2024,23.0,Home & Kitchen,20571.62,No,UPI,7.0,4.7,Returned
1452,2/1/2024,47.0,Books,9512.64,No,UPI,7.0,4.5,Delivered
1453,7/14/2024,35.0,Fashion,7992.87,No,COD,3.0,4.3,Returned
1454,8/22/2024,21.0,Electronics,5626.05,Yes,,4.0,4.2,Cancelled
1455,12/7/2024,56.0,Beauty,2626.38,No,,3.0,2.2,Cancelled
1456,11/5/2024,25.0,Electronics,10860.66,Yes,,10.0,4.6,Delivered
1457,2/19/2024,24.0,Electronics,21380.45,Yes,Card,4.0,2.8,Delivered
1458,6/20/2024,61.0,Sports,12592.17,Yes,UPI,8.0,1.2,Delivered
1459,12/12/2024,62.0,Electronics,18960.44,No,COD,6.0,2.0,Delivered
1460,10/7/2024,63.0,Books,23577.32,No,COD,1.0,3.7,Delivered
1461,12/26/2024,33.0,Home & Kitchen,21573.28,Yes,UPI,3.0,4.8,Returned
1462,11/23/2024,60.0,Sports,3035.21,No,Card,8.0,3.7,Delivered
1463,4/28/2024,22.0,Sports,1732.69,Yes,Wallet,1.0,3.5,Returned
1464,7/12/2024,38.0,Electronics,1645.41,Yes,,1.0,2.8,Returned
1465,12/14/2024,22.0,Home & Kitchen,24422.57,Yes,UPI,9.0,4.7,Delivered
1466,9/29/2024,55.0,Books,9015.34,Yes,UPI,10.0,2.3,Delivered
1467,10/20/2024,27.0,Home & Kitchen,11851.27,No,UPI,7.0,3.8,Cancelled
1468,8/1/2024,57.0,Fashion,11322.12,No,Wallet,10.0,2.7,Returned
1469,4/26/2024,47.0,Home & Kitchen,2055.07,Yes,COD,7.0,1.3,Returned
1470,10/24/2024,39.0,Home & Kitchen,6138.25,No,Card,10.0,2.3,Cancelled
1471,1/27/2024,49.0,Fashion,15893.21,No,COD,4.0,2.1,Returned
1472,7/18/2024,60.0,Sports,17791.44,Yes,Wallet,2.0,1.7,Delivered
1473,5/15/2024,61.0,Beauty,5202.73,Yes,UPI,8.0,2.1,Returned
1474,9/8/2024,52.0,Fashion,5646.76,Yes,Wallet,5.0,2.2,Returned
1475,5/3/2024,24.0,Sports,1689.62,No,UPI,4.0,1.3,Returned
1476,12/30/2024,37.0,Home & Kitchen,6295.28,No,UPI,2.0,2.0,Cancelled
1477,10/11/2024,64.0,Fashion,4064.78,No,UPI,1.0,3.0,Delivered
1478,2/19/2024,45.0,Home & Kitchen,15418.26,No,COD,3.0,3.4,Returned
1479,10/10/2024,54.0,Sports,10922.29,No,COD,2.0,1.2,Cancelled
1480,2/16/2024,18.0,Beauty,18837.07,Yes,UPI,1.0,3.8,Returned
1481,6/11/2024,40.0,Beauty,18202.77,No,UPI,7.0,4.1,Cancelled
1482,4/5/2024,52.0,Electronics,17244.99,Yes,Card,1.0,2.2,Returned
1483,12/7/2024,35.0,Books,3220.63,Yes,Card,1.0,1.4,Returned
1484,1/28/2024,48.0,Home & Kitchen,626.92,No,Card,1.0,3.8,Delivered
1485,2/21/2024,22.0,Fashion,17614.73,No,Wallet,3.0,1.1,Delivered
1486,8/15/2024,25.0,Beauty,1163.33,Yes,Wallet,4.0,4.3,Returned
1487,3/3/2024,38.0,Beauty,14507.81,No,UPI,2.0,2.2,Returned
1488,2/16/2024,48.0,Home & Kitchen,24844.88,No,UPI,4.0,2.4,Returned
1489,8/6/2024,52.0,Home & Kitchen,13436.83,No,COD,9.0,1.7,Delivered
1490,4/10/2024,40.0,Home & Kitchen,17211.72,No,Wallet,2.0,4.9,Delivered
1491,4/23/2024,44.0,Fashion,2745.71,No,Card,1.0,2.7,Cancelled
1492,11/13/2024,64.0,Books,24878.45,No,Card,1.0,3.8,Cancelled
1493,12/12/2024,29.0,Beauty,20920.01,No,Card,8.0,2.2,Cancelled
1494,7/1/2024,65.0,Electronics,20721.52,No,Card,1.0,4.7,Cancelled
1495,2/16/2024,20.0,Sports,5590.79,Yes,UPI,7.0,1.4,Returned
1496,3/8/2024,50.0,Electronics,24590.36,No,Card,5.0,4.5,Returned
1497,8/31/2024,43.0,Fashion,13318.64,Yes,UPI,5.0,3.8,Returned
1498,8/26/2024,55.0,Beauty,20221.31,No,UPI,1.0,2.5,Cancelled
1499,4/8/2024,60.0,Books,8482.41,No,UPI,9.0,2.2,Returned
1500,5/7/2024,50.0,Sports,20993.99,Yes,Card,6.0,2.6,Cancelled
1501,5/4/2024,36.0,Electronics,18131.67,No,COD,3.0,4.7,Cancelled
1502,3/10/2024,56.0,Sports,14722.67,Yes,UPI,8.0,1.2,Delivered
1503,11/19/2024,59.0,Books,21143.38,No,UPI,8.0,2.0,Delivered
1504,11/5/2024,48.0,Home & Kitchen,11324.12,No,Card,4.0,4.1,Returned
1505,6/4/2024,62.0,Books,8750.39,Yes,COD,7.0,3.5,Delivered
1506,2/9/2024,37.0,Electronics,20366.37,Yes,Wallet,10.0,3.0,Delivered
1507,6/13/2024,40.0,Sports,2964.67,Yes,UPI,9.0,1.5,Returned
1508,4/16/2024,65.0,Beauty,2231.52,Yes,Card,7.0,4.2,Returned
1509,1/17/2024,36.0,Home & Kitchen,12296.19,No,Card,3.0,4.3,Cancelled
1510,12/13/2024,43.0,Books,15265.99,No,UPI,6.0,3.8,Cancelled
1511,12/29/2024,58.0,Books,519.22,Yes,Card,6.0,5.0,Cancelled
1512,2/13/2024,34.0,Books,24999.0,Yes,COD,10.0,2.6,Cancelled
1513,4/5/2024,27.0,Fashion,19783.95,Yes,COD,8.0,4.0,Cancelled
1514,6/2/2024,50.0,Books,5573.77,No,UPI,9.0,3.2,Returned
1515,10/14/2024,36.0,Electronics,23800.73,No,COD,5.0,2.9,Returned
1516,3/8/2024,31.0,Electronics,23887.0,Yes,COD,5.0,2.8,Delivered
1517,7/9/2024,25.0,Books,1776.2,Yes,COD,5.0,3.5,Returned
1518,5/30/2024,42.0,Sports,3262.87,Yes,Card,8.0,2.8,Returned
1519,8/19/2024,30.0,Beauty,5108.9,Yes,COD,5.0,1.8,Delivered
1520,11/30/2024,39.0,Sports,12847.31,No,UPI,3.0,2.4,Cancelled
1521,3/31/2024,29.0,Fashion,12422.09,Yes,Card,9.0,1.5,Delivered
1522,6/14/2024,40.0,Home & Kitchen,3950.69,No,COD,10.0,1.1,Returned
1523,4/30/2024,58.0,Books,21317.34,No,Card,7.0,3.5,Cancelled
1524,11/16/2024,54.0,Electronics,7481.65,No,Wallet,7.0,4.7,Delivered
1525,12/11/2024,29.0,Beauty,23722.04,No,COD,6.0,2.0,Cancelled
1526,7/4/2024,29.0,Electronics,5488.43,Yes,Wallet,1.0,2.2,Returned
1527,10/3/2024,31.0,Books,5596.69,Yes,COD,7.0,2.1,Returned
1528,4/5/2024,35.0,Fashion,23075.44,Yes,COD,1.0,2.6,Returned
1529,10/8/2024,61.0,Fashion,14371.04,Yes,Wallet,4.0,4.2,Delivered
1530,9/30/2024,43.0,Books,3112.55,No,UPI,2.0,3.7,Cancelled
1531,7/11/2024,26.0,Fashion,14959.05,Yes,UPI,6.0,3.0,Returned
1532,4/24/2024,34.0,Home & Kitchen,22949.68,Yes,UPI,9.0,2.0,Returned
1533,12/10/2024,34.0,Electronics,15029.57,No,UPI,7.0,1.1,Returned
1534,11/18/2024,63.0,Electronics,5009.07,No,Card,5.0,4.8,Cancelled
1535,5/6/2024,62.0,Electronics,4365.04,No,COD,8.0,1.2,Delivered
1536,8/4/2024,31.0,Beauty,6910.14,Yes,UPI,2.0,3.6,Cancelled
1537,6/25/2024,33.0,Electronics,4744.38,No,Card,5.0,1.7,Returned
1538,11/1/2024,65.0,Home & Kitchen,22711.3,No,COD,6.0,2.0,Returned
1539,7/7/2024,20.0,Sports,22695.61,Yes,Wallet,8.0,4.4,Returned
1540,3/26/2024,34.0,Beauty,19849.31,No,Wallet,9.0,1.9,Returned
1541,2/9/2024,36.0,Sports,5054.59,No,COD,5.0,3.5,Cancelled
1542,6/1/2024,24.0,Books,10783.63,No,COD,1.0,3.1,Delivered
1543,1/17/2024,24.0,Books,2482.97,Yes,COD,2.0,3.4,Returned
1544,6/18/2024,40.0,Sports,14246.64,Yes,COD,3.0,2.2,Delivered
1545,7/3/2024,60.0,Fashion,17024.4,No,COD,6.0,3.0,Returned
1546,9/24/2024,20.0,Electronics,24519.56,No,Wallet,3.0,1.8,Delivered
1547,6/4/2024,31.0,Beauty,4144.71,No,Wallet,1.0,2.2,Returned
1548,5/29/2024,30.0,Sports,14691.64,No,UPI,8.0,4.6,Delivered
1549,3/29/2024,48.0,Home & Kitchen,9389.06,No,Wallet,9.0,4.8,Returned
1550,12/4/2024,57.0,Home & Kitchen,10487.35,Yes,COD,1.0,3.9,Delivered
1551,7/8/2024,33.0,Fashion,9319.15,No,UPI,4.0,2.0,Returned
1552,8/11/2024,27.0,Sports,21652.95,No,Wallet,2.0,1.4,Cancelled
1553,6/20/2024,49.0,Electronics,24956.63,No,Wallet,10.0,3.7,Cancelled
1554,1/28/2024,54.0,Electronics,18507.87,Yes,Card,1.0,1.7,Cancelled
1555,11/27/2024,51.0,Fashion,7509.51,No,Wallet,2.0,3.4,Cancelled
1556,4/27/2024,53.0,Sports,18691.07,No,Card,2.0,3.2,Delivered
1557,7/8/2024,33.0,Sports,21455.89,No,COD,3.0,2.6,Cancelled
1558,8/22/2024,46.0,Electronics,19667.02,No,COD,6.0,3.5,Returned
1559,7/20/2024,57.0,Books,15929.44,Yes,Card,7.0,3.4,Cancelled
1560,7/30/2024,63.0,Books,24265.65,Yes,Wallet,8.0,2.0,Delivered
1561,12/28/2024,49.0,Electronics,16238.87,No,COD,4.0,1.9,Returned
1562,5/30/2024,43.0,Beauty,17804.63,Yes,Wallet,5.0,1.7,Delivered
1563,3/19/2024,31.0,Beauty,4256.89,No,COD,9.0,1.1,Cancelled
1564,9/1/2024,31.0,Beauty,17346.63,Yes,UPI,1.0,4.2,Returned
1565,5/19/2024,51.0,Fashion,7788.23,Yes,Card,1.0,1.0,Delivered
1566,4/19/2024,30.0,Home & Kitchen,8048.7,No,Card,2.0,1.0,Cancelled
1567,10/28/2024,30.0,Beauty,24231.87,No,Card,10.0,3.5,Cancelled
1568,3/18/2024,64.0,Electronics,6346.35,No,Wallet,3.0,2.2,Delivered
1569,5/14/2024,30.0,Home & Kitchen,9315.87,No,UPI,3.0,5.0,Delivered
1570,9/1/2024,48.0,Beauty,3800.85,No,UPI,1.0,3.4,Cancelled
1571,5/14/2024,24.0,Home & Kitchen,76.9,Yes,UPI,4.0,3.3,Delivered
1572,11/9/2024,35.0,Electronics,23181.12,Yes,COD,5.0,3.9,Cancelled
1573,9/15/2024,49.0,Beauty,5484.09,Yes,Card,3.0,4.5,Cancelled
1574,2/6/2024,57.0,Fashion,18616.6,Yes,UPI,3.0,1.2,Delivered
1575,6/11/2024,24.0,Electronics,17572.6,No,UPI,5.0,3.7,Delivered
1576,5/18/2024,37.0,Sports,12815.89,No,Wallet,1.0,1.9,Cancelled
1577,8/1/2024,23.0,Fashion,1282.5,No,UPI,8.0,3.9,Returned
1578,3/1/2024,37.0,Home & Kitchen,22722.29,Yes,Wallet,2.0,1.4,Cancelled
1579,1/13/2024,22.0,Fashion,21043.9,No,COD,10.0,4.1,Returned
1580,2/4/2024,46.0,Beauty,13652.79,Yes,COD,10.0,1.6,Cancelled
1581,4/30/2024,61.0,Beauty,6407.3,Yes,UPI,4.0,1.2,Cancelled
1582,3/24/2024,49.0,Books,4574.89,Yes,Card,3.0,2.0,Delivered
1583,3/28/2024,37.0,Home & Kitchen,23737.66,Yes,Card,5.0,1.1,Cancelled
1584,6/14/2024,59.0,Beauty,4797.42,No,COD,6.0,4.1,Delivered
1585,12/25/2024,53.0,Sports,22235.09,No,Wallet,1.0,2.1,Delivered
1586,3/9/2024,61.0,Fashion,19643.72,Yes,Card,5.0,3.6,Returned
1587,7/15/2024,54.0,Electronics,8287.42,No,COD,7.0,4.8,Returned
1588,9/30/2024,26.0,Home & Kitchen,22871.52,No,COD,1.0,3.7,Delivered
1589,7/8/2024,42.0,Sports,20270.96,No,Card,7.0,2.4,Cancelled
1590,7/28/2024,40.0,Books,16329.14,Yes,Card,1.0,3.6,Cancelled
1591,3/16/2024,60.0,Beauty,4696.77,Yes,UPI,7.0,2.3,Cancelled
1592,5/7/2024,61.0,Electronics,11944.37,No,UPI,9.0,1.9,Delivered
1593,4/27/2024,24.0,Electronics,9999.18,No,COD,1.0,3.8,Returned
1594,8/16/2024,19.0,Sports,2638.44,Yes,UPI,10.0,4.9,Returned
1595,5/9/2024,27.0,Home & Kitchen,22817.58,Yes,COD,8.0,3.0,Delivered
1596,4/9/2024,18.0,Fashion,8337.17,No,Card,6.0,2.6,Returned
1597,8/5/2024,64.0,Sports,17116.73,Yes,Wallet,7.0,2.1,Cancelled
1598,7/10/2024,21.0,Beauty,10709.58,Yes,Card,10.0,1.9,Cancelled
1599,11/24/2024,56.0,Sports,2425.43,Yes,UPI,10.0,3.2,Cancelled
1600,8/14/2024,28.0,Beauty,4656.59,No,COD,4.0,1.1,Delivered
1601,2/20/2024,59.0,Fashion,21487.23,No,UPI,8.0,4.1,Cancelled
1602,12/20/2024,62.0,Books,12762.0,Yes,Card,2.0,3.9,Cancelled
1603,8/9/2024,59.0,Sports,20555.21,No,Card,2.0,3.3,Delivered
1604,1/24/2024,23.0,Sports,16666.74,No,Wallet,1.0,3.4,Cancelled
1605,3/29/2024,50.0,Books,3603.59,Yes,UPI,10.0,2.7,Returned
1606,3/14/2024,48.0,Sports,7412.03,No,Wallet,3.0,4.1,Returned
1607,10/11/2024,45.0,Electronics,9203.66,Yes,UPI,10.0,2.9,Returned
1608,3/25/2024,33.0,Books,4112.19,Yes,Card,6.0,1.1,Returned
1609,3/31/2024,46.0,Electronics,660.47,Yes,COD,2.0,3.6,Delivered
1610,3/17/2024,31.0,Electronics,21935.45,No,Wallet,5.0,1.2,Cancelled
1611,1/6/2024,18.0,Beauty,21337.86,No,Card,5.0,4.1,Returned
